reservation_id,guest_id,property_id,room_id,check_in_date,check_out_date,booking_status,booking_date
RES-8D5F7D1528,773,6,263,2025-01-13,2025/01/23,canceled,2024-12-28 00:00:00
RES-685A604973,839,8,347,2024/11/19,2024-11-23,Pending,2024-09-29 00:00:00
RES-C5C6E36C7C,996,11,471,2024/09/05,2024-09-10,NS,08-12-2024 12:00 AM
RES-5C40D20FD3,122,4,163,01-29-2025,2025-01-31,checked-in,01-27-2025 12:00 AM
RES-B897886E20,179,6,262,07-May-2024,2024-05-10,no_show,23/04/2024 00:00
RES-2B40B56158,386,10,400,2024-09-18,2024-09-20,NOSHOW,07-31-2024 12:00 AM
RES-59BBC9FA6A,744,9,372,25/08/2026,09-01-2026,CXL,2026-08-04 00:00:00
RES-130668B7E8,390,11,432,29/07/2026,2026/08/08,CHECKED_IN,06-26-2026 12:00 AM
RES-3240CD4317,998,14,628,2024/04/25,04-30-2024,CHECKED_IN,03-15-2024 12:00 AM
RES-8818D5CF08,814,12,488,22-Aug-2026,2026/08/24,Cancelled,2026-08-20 00:00:00
RES-1A74A3E034,31,13,548,08-Aug-2025,09/08/2025,Pending,2025-07-01 00:00:00
RES-3A4F723068,786,12,482,26/08/2024,2024-08-28,Pending,05/08/2024 00:00
RES-4F8EA712D5,132,7,284,2024/06/17,2024-06-24,CO,2024-05-02 00:00:00
RES-92C77C5C6F,61,10,406,20/01/2026,2026/01/29,confirmed,12-10-2025 12:00 AM
RES-1D414E0174,835,8,324,2026/07/18,23/07/2026,CONFIRMED,2026-07-11 00:00:00
RES-FCE283959A,844,6,255,2025/06/11,18/06/2025,canceled,2025-05-20 00:00:00
RES-9E6B16F9FC,1109,10,401,12-May-2026,17-May-2026,no-show,14/03/2026 00:00
RES-8D45E524E2,1132,15,642,2026-11-16,11-17-2026,pending,22/09/2026 00:00
RES-617CCFC262,245,8,313,2026-04-20,27/04/2026,CONFIRMED,17/03/2026 00:00
RES-8D908AE577,1231,12,489,2026/02/21,2026-02-28,checked-in,2025-12-27 00:00:00
RES-98F72C9B63,1076,8,322,2026-09-28,03/10/2026,Checked In,23/09/2026 00:00
RES-6CB4FA0CE2,975,7,301,2025-04-24,2025/04/25,checked_in,04-14-2025 12:00 AM
RES-6600C30FF4,736,9,383,08/07/2024,14/07/2024,NS,06-05-2024 12:00 AM
RES-F8DB9DC7A9,335,9,369,29/10/2024,2024/11/06,checked_out,21/09/2024 00:00
RES-F6D9C0E596,637,13,516,2026/02/04,2026/02/05,CI,01-12-2026 12:00 AM
RES-1C8AA07E1C,734,2,48,2026/05/22,05-24-2026,checked-out,2026-03-27 00:00:00
RES-E8127FC89B,547,13,544,14-Mar-2026,21-Mar-2026,Checked In,2026-03-04 00:00:00
RES-927785FD2A,79,9,373,09-17-2024,21/09/2024,CI,07-24-2024 12:00 AM
RES-6F6B21F8F8,719,3,127,2026/04/15,04-24-2026,Confirmed,03-05-2026 12:00 AM
RES-6B2A7BC5E4,916,10,395,25/02/2025,2025/03/06,checked-out,28/12/2024 00:00
RES-B6466916AA,290,4,165,2026/08/16,2026/08/22,CONFIRMED,2026-08-13 00:00:00
RES-F66A9DDDB9,180,14,559,29/09/2024,2024/10/01,no_show,2024-08-29 00:00:00
RES-EBC100304F,879,1,13,13/04/2026,04-23-2026,No Show,14/03/2026 00:00
RES-E553B57EBE,689,11,436,06-19-2025,2025-06-29,canceled,06-02-2025 12:00 AM
RES-64849B3A35,684,10,411,26-May-2026,05-29-2026,No Show,2026-05-23 00:00:00
RES-F21F7F5AEC,1072,7,276,11/06/2025,2025/06/12,NOSHOW,04-19-2025 12:00 AM
RES-37CF93D9F9,939,9,387,07-Jul-2024,11/07/2024,cancelled,2024-06-27 00:00:00
RES-CA46F44523,744,11,444,06-May-2025,09-May-2025,no_show,2025-05-02 00:00:00
RES-8E4EC2D724,176,10,408,27-Oct-2026,2026-10-29,CI,2026-09-09 00:00:00
RES-B4725416B9,336,2,53,2025-04-28,2025-05-04,NS,2025-03-04 00:00:00
RES-EE13215B3C,633,6,274,2024-12-11,2024-12-19,pending,2024-10-12 00:00:00
RES-6D22F7D745,302,10,416,28-Mar-2026,2026/04/02,cancelled,2026-02-05 00:00:00
RES-3AC7EC99EC,442,7,302,17-May-2026,2026-05-23,checked_in,11/05/2026 00:00
RES-4B9711372E,1015,10,418,05-03-2024,2024-05-07,CI,23/04/2024 00:00
RES-A5EBAB48C3,590,8,322,22-Sep-2025,30/09/2025,Pending,2025-09-09 00:00:00
RES-6E5DC89C8F,638,1,23,27-Aug-2025,09-04-2025,PENDING,2025-08-21 00:00:00
RES-8177F0CF9E,475,8,326,04-Apr-2025,04-13-2025,Confirmed,13/03/2025 00:00
RES-C85A25B525,516,1,28,15-Apr-2026,2026/04/19,CHECKED_IN,03-28-2026 12:00 AM
RES-9E343FCD8F,561,1,26,12-15-2024,16/12/2024,checked-out,29/11/2024 00:00
RES-372337FA20,1218,8,316,2026-05-24,06-03-2026,NOSHOW,05-13-2026 12:00 AM
RES-10EA21BC2D,996,6,272,27-Aug-2025,2025/09/05,checked-in,08-25-2025 12:00 AM
RES-A1720BAB2F,321,9,392,2025/12/26,12-29-2025,pending,2025-12-05 00:00:00
RES-0B23A7DAB0,583,11,430,2025/04/21,30/04/2025,conf,25/03/2025 00:00
RES-0824F5F93D,805,1,13,2024/09/04,2024/09/12,CO,07-15-2024 12:00 AM
RES-2D871ECAA9,935,15,640,2026-01-22,2026/01/25,canceled,01-09-2026 12:00 AM
RES-7851BAD021,356,7,290,19-Jun-2025,26/06/2025,canceled,05-06-2025 12:00 AM
RES-79D04D4141,886,14,559,2024-06-04,2024/06/13,CHECKED_OUT,29/04/2024 00:00
RES-3B694268F3,847,14,608,2026-03-11,12-Mar-2026,confirmed,01-30-2026 12:00 AM
RES-A407C390F4,123,11,467,07-09-2026,2026-07-14,CI,29/06/2026 00:00
RES-FD27B249A7,470,9,364,13/12/2025,20/12/2025,pending,2025-12-06 00:00:00
RES-158E11A105,1170,12,478,25/09/2024,30/09/2024,conf,08-07-2024 12:00 AM
RES-A7CA8EB452,758,5,178,2024-05-26,02-Jun-2024,NS,04-30-2024 12:00 AM
RES-E25AF7E1AA,1208,7,301,08-Jul-2026,07-15-2026,pending,23/06/2026 00:00
RES-4C7D89F6E0,799,6,261,2025/03/08,03-12-2025,conf,2025-02-05 00:00:00
RES-3BE37465BE,551,5,196,2025-12-21,2025/12/23,PENDING,2025-11-13 00:00:00
RES-34ED8C70A8,550,10,403,2024/11/10,2024-11-12,CHECKED_OUT,10-24-2024 12:00 AM
RES-F4087F9377,964,4,173,02-06-2024,2024/02/13,NS,2024-02-02 00:00:00
RES-D1C506CA68,996,4,152,27/05/2024,2024/06/03,CO,25/05/2024 00:00
RES-38669EDE64,117,10,398,10-19-2024,28/10/2024,CXL,03/10/2024 00:00
RES-7D530968F6,488,4,163,2025/08/09,18-Aug-2025,CANCELLED,07/07/2025 00:00
RES-8469BE34D6,543,9,376,12-Nov-2026,2026/11/19,Cancelled,20/09/2026 00:00
RES-6049C48479,1227,5,216,07-27-2024,05/08/2024,PND,06/06/2024 00:00
RES-D6B19DBD39,292,6,261,03-06-2024,2024-03-10,PENDING,01-30-2024 12:00 AM
RES-8C291405F0,680,4,162,21-Dec-2025,2025/12/25,no_show,10/11/2025 00:00
RES-6A22CFE738,871,10,408,05-14-2025,20-May-2025,no_show,11/04/2025 00:00
RES-63CF15EDE4,1058,8,336,27/10/2026,2026/11/01,Cancelled,09-10-2026 12:00 AM
RES-79F5C64292,785,7,280,16/10/2025,18/10/2025,no_show,05/09/2025 00:00
RES-36254DCEB0,35,1,16,07-12-2024,21/07/2024,PND,06-19-2024 12:00 AM
RES-47E5FF149B,119,4,145,2024/09/20,26/09/2024,PENDING,27/07/2024 00:00
RES-A0596083BB,1106,4,160,2024/10/17,19/10/2024,CHECKED_IN,09-03-2024 12:00 AM
RES-B0596D83EF,969,5,196,14/05/2025,17-May-2025,cancelled,09/04/2025 00:00
RES-653F6EE2C4,639,4,138,2026/04/13,17-Apr-2026,CO,14/02/2026 00:00
RES-A4D598AFF2,515,15,676,31-Jan-2024,2024-02-01,canceled,01-28-2024 12:00 AM
RES-38CB256B3F,429,3,111,07-31-2026,08-02-2026,checked-out,10/06/2026 00:00
RES-0BF3031167,736,3,85,03-Nov-2025,11-08-2025,confirmed,10-09-2025 12:00 AM
RES-EE5ADC17AC,55,15,653,05-17-2025,2025-05-25,PENDING,01/04/2025 00:00
RES-19D61A0531,314,7,291,01/10/2024,2024-10-02,CXL,2024-08-12 00:00:00
RES-492B762AE6,970,5,227,2025-11-11,2025-11-21,PENDING,10-26-2025 12:00 AM
RES-C0429FB086,409,5,182,09/12/2024,10/12/2024,Checked In,10-30-2024 12:00 AM
RES-5E6BB19E74,1140,1,5,09/09/2026,12/09/2026,checked-in,08-09-2026 12:00 AM
RES-8BD07546EF,1122,1,27,2024-07-27,06-Aug-2024,Confirmed,24/06/2024 00:00
RES-C68B5B5105,1091,14,572,20/11/2025,30/11/2025,Pending,2025-10-31 00:00:00
RES-F0AF5206B8,597,6,260,2024/12/02,09/12/2024,Cancelled,10/11/2024 00:00
RES-1B0750F025,894,2,39,2025/08/25,02-Sep-2025,PND,2025-07-20 00:00:00
RES-45E01FCD25,582,2,36,10-31-2024,2024/11/01,CO,10-23-2024 12:00 AM
RES-46F919905A,813,15,648,04-28-2024,2024/05/03,Checked Out,03-12-2024 12:00 AM
RES-122FEFA26F,130,4,152,2026-08-22,08-24-2026,checked_out,25/06/2026 00:00
RES-C24A8CD841,1156,13,552,30-Jan-2026,2026/02/05,Checked Out,12-27-2025 12:00 AM
RES-50A4893669,679,9,389,2025-03-23,2025/03/26,checked_in,02-04-2025 12:00 AM
RES-887CB7A4A3,310,7,290,11-18-2024,27/11/2024,Confirmed,2024-10-27 00:00:00
RES-A72A2F00E7,875,11,460,2026-06-13,06-14-2026,Confirmed,2026-05-09 00:00:00
RES-5B96AB2CEC,131,5,187,05/04/2024,09-Apr-2024,CHECKED_OUT,02-21-2024 12:00 AM
RES-19D1A0BF6B,961,11,437,04-Nov-2026,11/11/2026,NOSHOW,09-06-2026 12:00 AM
RES-B61A20B9D7,65,1,13,2025-04-08,12-Apr-2025,checked_out,02-09-2025 12:00 AM
RES-DFCDB62CEE,583,3,133,06-Dec-2024,08-Dec-2024,conf,2024-10-13 00:00:00
RES-06595458C7,1207,10,413,12-26-2024,31-Dec-2024,no-show,13/12/2024 00:00
RES-BC58B1E2E7,1080,14,577,08-10-2024,19/08/2024,canceled,24/07/2024 00:00
RES-9B1A0BA1E7,105,3,128,2024/03/14,2024-03-16,CXL,21/01/2024 00:00
RES-F2B1ECE2B5,172,13,557,27-Dec-2025,01/01/2026,canceled,2025-11-08 00:00:00
RES-92101CD8DC,460,11,463,10-10-2025,,PENDING,09-16-2025 12:00 AM
RES-122AE9D374,707,14,603,06/05/2024,2024-05-12,checked-out,2024-04-19 00:00:00
RES-7AEA374B32,903,1,1,10-06-2024,10-13-2024,Checked In,09-05-2024 12:00 AM
RES-0742B817AA,354,14,609,02-Apr-2026,2026/04/06,No Show,17/02/2026 00:00
RES-C8E4BEF5E0,367,12,506,2025-10-16,26/10/2025,CXL,2025-08-21 00:00:00
RES-CA928471F1,562,3,85,14-Jan-2024,16-Jan-2024,no-show,08/01/2024 00:00
RES-620A2F09B5,1105,10,401,05-17-2026,05-23-2026,NOSHOW,2026-03-26 00:00:00
RES-682D575A10,670,13,557,2026-02-09,2026-02-15,CHECKED_OUT,12-23-2025 12:00 AM
RES-8F3E60E57A,1195,10,395,28-May-2026,29/05/2026,CO,2026-04-10 00:00:00
RES-03F8788C45,1041,15,634,2026/06/24,06-30-2026,CNF,06-14-2026 12:00 AM
RES-FA6D014D06,592,7,293,12/03/2026,03-14-2026,NS,02-22-2026 12:00 AM
RES-D471B6C6ED,727,3,108,2025/03/11,2025/03/14,conf,01-14-2025 12:00 AM
RES-F42AEE5D4B,504,8,359,13-Feb-2024,2024/02/22,CHECKED_IN,2024-02-01 00:00:00
RES-4A2612364B,935,7,300,18/10/2025,24/10/2025,PND,11/09/2025 00:00
RES-688EC34B47,149,9,386,26/02/2025,06-Mar-2025,NOSHOW,20/02/2025 00:00
RES-F64BC59E75,1053,5,200,2026/02/27,2026-03-02,Pending,2026-02-07 00:00:00
RES-41BA766C2B,474,5,185,2026-06-24,06-27-2026,confirmed,2026-06-18 00:00:00
RES-5D85605A41,283,8,339,14-Jun-2026,06-21-2026,Checked Out,2026-04-25 00:00:00
RES-2B4A77B2AB,1128,10,419,05-12-2026,2026-05-19,CI,2026-05-09 00:00:00
RES-6EB97D5E87,1221,15,658,03-05-2026,2026/03/09,CI,15/02/2026 00:00
RES-3C10BCA8DD,493,10,418,2026-05-14,2026-05-22,checked-out,04-24-2026 12:00 AM
RES-D42E154A20,2,14,619,2025/11/24,12-02-2025,Cancelled,20/11/2025 00:00
RES-853BFCADA6,884,4,143,2024-04-10,19-Apr-2024,canceled,03-29-2024 12:00 AM
RES-EB9958DBDC,813,15,678,2026/08/02,08-Aug-2026,no-show,2026-06-05 00:00:00
RES-E68033DD40,29,3,74,2026/07/01,2026/07/11,pending,05/05/2026 00:00
RES-4F6B1C58C0,762,11,442,2026-07-17,2026/07/22,no_show,16/06/2026 00:00
RES-B034FB8368,179,4,165,2026/04/28,06-May-2026,CI,2026-03-24 00:00:00
RES-7861354770,844,15,646,2024-08-09,,checked_out,2024-07-28 00:00:00
RES-3F7F813CA5,323,2,42,2026-04-07,2026-04-09,confirmed,02-20-2026 12:00 AM
RES-757C4C4F11,424,13,514,2026/08/12,2026/08/13,pending,14/07/2026 00:00
RES-157728FD5A,1116,3,85,2024/08/16,2024/08/19,Checked Out,07/08/2024 00:00
RES-263973DD23,927,2,33,14-May-2024,2024-05-24,PND,15/03/2024 00:00
RES-664E0B80B5,775,3,119,05-Mar-2025,12/03/2025,checked-out,01-04-2025 12:00 AM
RES-8ACA97BE3A,685,14,584,08-18-2026,2026-08-21,no_show,19/07/2026 00:00
RES-362FD978DC,1141,10,397,2025/01/07,16-Jan-2025,Checked In,11/12/2024 00:00
RES-50057C8356,486,13,518,09/01/2026,2026-01-19,CHECKED_OUT,11-23-2025 12:00 AM
RES-0043B64AE7,273,9,387,01-19-2025,28-Jan-2025,Pending,2024-12-02 00:00:00
RES-D2EE25B753,374,5,225,21-May-2025,2025-05-29,PND,2025-04-16 00:00:00
RES-EAD16F7D39,125,6,262,31/03/2024,04-05-2024,CHECKED_OUT,17/03/2024 00:00
RES-1CB1AF9EE1,1114,4,145,2024-05-29,01-Jun-2024,cancelled,2024-04-25 00:00:00
RES-935884097E,1104,1,1,02-Jan-2026,2026/01/11,no_show,11-19-2025 12:00 AM
RES-D70FBBBA88,44,10,410,06-14-2026,18/06/2026,CI,13/06/2026 00:00
RES-1B971CCE82,389,8,334,05-16-2025,23-May-2025,pending,05-08-2025 12:00 AM
RES-200FFDF2BF,502,8,347,2024-02-17,27/02/2024,cancelled,2024-02-06 00:00:00
RES-7C2D795003,1166,13,551,07-Dec-2024,14/12/2024,confirmed,31/10/2024 00:00
RES-E990475D87,742,1,26,2025/12/11,2025-12-16,CO,2025-10-31 00:00:00
RES-BAEAD9D162,1174,11,441,2026/05/22,26-May-2026,checked_out,29/03/2026 00:00
RES-623ADFAE69,233,14,610,09-23-2025,2025/09/30,cancelled,2025-09-19 00:00:00
RES-F29B262EBA,816,15,673,12-Aug-2024,2024-08-18,No Show,07-17-2024 12:00 AM
RES-F5E59E9A08,526,9,371,2025-07-30,2025-08-05,no-show,07-17-2025 12:00 AM
RES-634A17CAA7,883,11,433,01-Jan-2025,02/01/2025,CHECKED_OUT,2024-11-25 00:00:00
RES-37FA97407A,314,7,301,12-Jul-2026,2026/07/18,Checked Out,14/06/2026 00:00
RES-1C39E3D498,1050,13,537,07-01-2024,2024-07-04,Pending,05-29-2024 12:00 AM
RES-4CE870D905,360,12,478,11/02/2026,12-Feb-2026,no_show,01-12-2026 12:00 AM
RES-8B52D86982,800,15,657,24/07/2024,26-Jul-2024,Pending,06-11-2024 12:00 AM
RES-348369ACA5,682,5,213,10-28-2026,2026-11-06,Checked Out,09-16-2026 12:00 AM
RES-1C54C6AE3F,513,9,382,2024-09-14,09-23-2024,no_show,08-23-2024 12:00 AM
RES-2C620779C1,894,9,370,07-04-2026,2026/07/12,CHECKED_OUT,2026-05-19 00:00:00
RES-A020991410,219,3,73,16-Aug-2024,08-17-2024,cancelled,2024-06-18 00:00:00
RES-705795410D,244,6,268,04-05-2025,04-12-2025,confirmed,03-29-2025 12:00 AM
RES-0303D613A5,440,3,106,02-20-2026,2026-03-01,checked_in,01-01-2026 12:00 AM
RES-9AAB71538B,1116,3,81,18-Nov-2025,2025/11/20,Cancelled,11-11-2025 12:00 AM
RES-F104A989D2,349,12,485,21/08/2025,08-25-2025,conf,2025-08-17 00:00:00
RES-65E295DEEF,210,11,463,08-22-2026,08-31-2026,checked_out,2026-07-24 00:00:00
RES-E44527ABB6,929,1,20,2026/01/12,2026/01/16,checked-in,12-15-2025 12:00 AM
RES-6C1C6F137E,58,4,165,30/04/2025,06-May-2025,cancelled,27/03/2025 00:00
RES-4F62AAE686,247,11,433,2025-09-23,01/10/2025,Checked Out,12/09/2025 00:00
RES-7023BAF7EB,219,1,19,02-18-2025,2025/02/26,PND,01-12-2025 12:00 AM
RES-F1BC1DEF88,216,11,439,2024-08-29,09-05-2024,CNF,2024-07-08 00:00:00
RES-2F586AD08C,475,6,246,29/07/2026,2026/07/31,No Show,07-06-2026 12:00 AM
RES-842E10D3E7,883,11,459,13-Mar-2025,03-16-2025,CI,22/01/2025 00:00
RES-C81B81024A,53,4,153,23/09/2025,10-02-2025,CNF,08-17-2025 12:00 AM
RES-86BA9B00CC,670,8,319,17/07/2025,2025/07/26,canceled,21/06/2025 00:00
RES-560B468565,138,8,353,2024/09/05,09/09/2024,conf,08-19-2024 12:00 AM
RES-3EED405DF7,518,10,414,2026-06-07,15-Jun-2026,CNF,05-02-2026 12:00 AM
RES-3C5716DBE0,1113,6,251,2025/04/11,19-Apr-2025,canceled,2025-04-05 00:00:00
RES-CF1991AAAC,1012,8,340,22-Dec-2025,12-31-2025,PND,25/10/2025 00:00
RES-DF76D60FF7,1051,12,493,2026/04/27,02/05/2026,CHECKED_IN,11/03/2026 00:00
RES-89CDFCE09E,515,9,364,01/10/2025,11-Oct-2025,CANCELLED,08-12-2025 12:00 AM
RES-32E88E73EA,1057,11,466,03-29-2026,2026-04-01,Confirmed,03-07-2026 12:00 AM
RES-ED8A91893F,925,14,595,2026/01/15,2026/01/21,Pending,22/12/2025 00:00
RES-BD964859D0,141,4,148,05/01/2025,01-14-2025,Pending,2024-12-25 00:00:00
RES-58808DB10F,903,1,15,01-Jun-2024,2024-06-04,CHECKED_OUT,04-30-2024 12:00 AM
RES-3DE8E2FFA5,102,1,1,04/02/2025,2025/02/06,CONFIRMED,30/12/2024 00:00
RES-97D88C3A1E,33,10,400,08-Feb-2026,11/02/2026,canceled,21/01/2026 00:00
RES-B3A151272E,894,2,49,2026/03/12,19/03/2026,Pending,2026-03-11 00:00:00
RES-8C48E2E919,417,9,381,20-Oct-2024,23/10/2024,checked-out,10-12-2024 12:00 AM
RES-50232E9604,15,2,36,2026/04/21,26-Apr-2026,checked_out,02-27-2026 12:00 AM
RES-810D0ECD8C,358,3,69,2026-04-26,04-27-2026,NS,03-04-2026 12:00 AM
RES-20A5D2EF05,877,12,497,2026/03/02,2026-03-09,CXL,09/02/2026 00:00
RES-9345BCEC00,461,1,24,25-Jun-2025,27-Jun-2025,CHECKED_IN,2025-04-28 00:00:00
RES-E8B724286D,606,9,372,2024-05-03,05-12-2024,checked_out,03-09-2024 12:00 AM
RES-14B10AED98,212,9,375,24-Apr-2024,04-27-2024,PENDING,18/04/2024 00:00
RES-ACDCDD26DA,807,1,21,2024-03-06,03-09-2024,Checked Out,10/02/2024 00:00
RES-E19433B1E4,819,10,408,08-02-2025,10/08/2025,CHECKED_OUT,2025-07-12 00:00:00
RES-28004B33DA,574,6,270,2024-12-02,2024/12/11,CXL,2024-11-26 00:00:00
RES-F650DB10CA,412,11,436,2026-04-26,2026-05-01,PENDING,19/04/2026 00:00
RES-AEB6C12FCD,183,9,378,2026/09/18,28-Sep-2026,Pending,2026-07-26 00:00:00
RES-9D79E3EB08,931,11,454,05-26-2024,2024-06-01,NOSHOW,05-20-2024 12:00 AM
RES-3DC5F4A75B,1138,9,368,04-22-2024,2024-04-30,PENDING,03-18-2024 12:00 AM
RES-18D54B4DFA,765,3,68,02/11/2025,2025-11-09,Pending,10-09-2025 12:00 AM
RES-331E958AC9,397,5,222,2024/04/21,04-30-2024,PENDING,13/03/2024 00:00
RES-44A14DFFE6,87,15,677,01/05/2025,2025-05-09,CONFIRMED,26/04/2025 00:00
RES-DFA38BA20B,1203,12,479,14-Nov-2024,11-22-2024,Checked In,18/09/2024 00:00
RES-F1C0621FD0,645,7,297,2024-02-29,2024-03-09,PND,02-01-2024 12:00 AM
RES-2996267ADF,906,14,583,20/10/2024,10-25-2024,confirmed,2024-09-06 00:00:00
RES-FB18BABA2F,938,12,487,10/03/2024,2024/03/18,canceled,02-21-2024 12:00 AM
RES-D7747F155D,1161,9,367,2024/09/07,2024/09/10,NOSHOW,09/08/2024 00:00
RES-73C1E951CC,207,4,147,08-20-2025,08-22-2025,no-show,2025-06-21 00:00:00
RES-581B7B2916,558,7,293,16/08/2024,2024-08-24,No Show,26/06/2024 00:00
RES-51786AE4CF,974,4,149,11-06-2024,11-09-2024,checked-out,2024-09-17 00:00:00
RES-FDDABCC287,136,1,31,21-Mar-2026,2026/03/27,CHECKED_OUT,2026-01-29 00:00:00
RES-E8403AD960,730,12,498,10-May-2024,13-May-2024,pending,23/04/2024 00:00
RES-9375603BB2,18,4,174,2024-09-29,2024/09/30,NS,08-13-2024 12:00 AM
RES-2DAC351A56,995,4,145,07/11/2024,2024/11/12,pending,10-23-2024 12:00 AM
RES-9B9DC9EB9A,359,5,198,27/04/2024,05/05/2024,checked_out,04-23-2024 12:00 AM
RES-8536B7BF5B,1088,13,540,2025/12/20,2025/12/28,canceled,11-01-2025 12:00 AM
RES-6AAD0D15E5,372,8,314,2024/08/25,29-Aug-2024,PENDING,2024-08-03 00:00:00
RES-757F5FC40C,675,3,131,2026-10-23,30-Oct-2026,CO,09-04-2026 12:00 AM
RES-DD330F5086,839,2,40,2025/07/02,2025/07/04,Checked In,2025-06-14 00:00:00
RES-C307B3AB53,1001,9,367,2026-09-29,2026/09/30,pending,19/08/2026 00:00
RES-C02E63A035,153,9,362,14/09/2024,09-19-2024,NOSHOW,2024-08-05 00:00:00
RES-8338B39298,239,4,157,28/12/2025,07-Jan-2026,Cancelled,11-08-2025 12:00 AM
RES-45B4AD5CF6,730,5,214,2026-01-18,21/01/2026,NOSHOW,12-21-2025 12:00 AM
RES-99B97235F9,662,7,275,2025-11-22,2025-11-26,conf,19/10/2025 00:00
RES-11DF85C56D,132,13,528,07/07/2024,2024-07-11,pending,06-02-2024 12:00 AM
RES-9EA8519647,644,7,293,2024/07/22,2024-07-27,pending,05-23-2024 12:00 AM
RES-79887102A6,128,15,683,08/03/2024,10/03/2024,cancelled,2024-01-30 00:00:00
RES-E4FF956539,949,3,69,2024-08-18,2024-08-26,pending,06-22-2024 12:00 AM
RES-A8FD6E98ED,54,6,273,29/10/2024,10-30-2024,No Show,04/09/2024 00:00
RES-E1C7152489,579,6,270,02-18-2026,2026-02-19,Confirmed,21/01/2026 00:00
RES-C06B33824C,101,14,564,06-04-2026,2026-06-09,CHECKED_OUT,31/05/2026 00:00
RES-FFF11E64AD,623,10,411,2024-09-14,2024-09-21,Cancelled,08-14-2024 12:00 AM
RES-AFAA2650EC,908,5,195,01-02-2026,2026/01/04,Pending,22/11/2025 00:00
RES-4697989A40,1215,13,520,2025/11/14,2025-11-17,No Show,19/09/2025 00:00
RES-5F1BD5F99F,151,12,513,2024/03/11,03-21-2024,no-show,02-11-2024 12:00 AM
RES-EEF3DDE68D,1189,2,41,29-Apr-2025,2025-05-02,no-show,22/03/2025 00:00
RES-C969B4DE8B,461,4,168,09/09/2024,15-Sep-2024,Cancelled,07-24-2024 12:00 AM
RES-FB403BDD1A,711,7,288,06-Sep-2024,11/09/2024,pending,19/07/2024 00:00
RES-B19A4B41F7,201,9,371,18/04/2025,22/04/2025,checked_in,03-27-2025 12:00 AM
RES-B2643CC837,499,4,154,22/04/2026,26/04/2026,Checked Out,2026-04-20 00:00:00
RES-3ECB865423,316,9,368,06/03/2024,16-Mar-2024,NOSHOW,01-06-2024 12:00 AM
RES-B4992AD388,1147,10,418,07-21-2024,24/07/2024,no_show,12/06/2024 00:00
RES-DE0E08AD2F,1002,4,174,25/09/2024,28/09/2024,confirmed,2024-08-17 00:00:00
RES-F9070505CD,190,7,296,15/05/2026,2026-05-20,CNF,03-31-2026 12:00 AM
RES-855B216405,132,14,564,01-15-2026,2026/01/20,NOSHOW,15/12/2025 00:00
RES-774DDA40D4,360,14,613,08-22-2024,2024/08/28,CNF,20/08/2024 00:00
RES-FA5D582944,300,3,115,2025/07/27,2025/07/30,CO,20/07/2025 00:00
RES-6E5C4A5190,154,9,361,14-May-2025,15/05/2025,checked-out,2025-04-08 00:00:00
RES-FD975679A8,342,13,548,2026/03/28,04-05-2026,confirmed,12/02/2026 00:00
RES-6EB6AED9E4,992,13,546,01-22-2026,2026/01/30,Confirmed,03/12/2025 00:00
RES-2897889FF8,389,7,280,05-Aug-2026,14-Aug-2026,CNF,07-17-2026 12:00 AM
RES-70D80A1F23,309,9,365,07-13-2025,2025/07/22,pending,2025-05-20 00:00:00
RES-2F36B9EC42,447,14,560,04-13-2026,2026-04-22,no_show,26/03/2026 00:00
RES-1FADD2869A,306,8,340,2025-04-11,17-Apr-2025,no-show,2025-02-10 00:00:00
RES-673B507EE5,453,11,445,21-Jun-2025,2025-06-24,no-show,2025-05-18 00:00:00
RES-26CF236B06,843,10,396,2025/04/02,2025/04/12,CNF,08/03/2025 00:00
RES-58EA009D30,157,14,603,07-23-2025,2025-07-24,Pending,06-06-2025 12:00 AM
RES-FEAE17DC4F,803,3,120,11-06-2024,11/11/2024,CONFIRMED,12/09/2024 00:00
RES-4082B05A4B,579,1,8,08-07-2026,08-14-2026,canceled,31/07/2026 00:00
RES-7BA731F9E6,883,9,380,01-31-2026,02-09-2026,CANCELLED,2026-01-27 00:00:00
RES-AC87DA5B87,813,15,676,2026-03-10,2026-03-19,CHECKED_IN,01-11-2026 12:00 AM
RES-6630583D56,486,5,218,05-22-2024,25-May-2024,checked_out,2024-04-19 00:00:00
RES-71C2FADCE5,733,8,309,2024-10-11,2024/10/14,Confirmed,27/09/2024 00:00
RES-92A5A7DD5A,673,5,180,10-Jul-2025,16-Jul-2025,Confirmed,2025-05-16 00:00:00
RES-63B8364D06,594,2,43,2024/07/22,01/08/2024,PND,2024-05-26 00:00:00
RES-D0663A029E,524,10,414,19/09/2026,2026/09/27,checked-out,2026-08-16 00:00:00
RES-BDD194E818,916,8,332,08-14-2025,2025-08-20,cancelled,11/08/2025 00:00
RES-E8738C4D58,498,10,417,18/10/2024,25-Oct-2024,CONFIRMED,2024-09-04 00:00:00
RES-F5593FA458,193,8,322,02-14-2024,22-Feb-2024,checked-in,26/01/2024 00:00
RES-72E0567B51,296,14,608,20/03/2026,,conf,2026-02-23 00:00:00
RES-52780F403C,204,13,556,28/10/2026,01/11/2026,Checked In,08-31-2026 12:00 AM
RES-E50B3D3761,625,8,305,2024/08/27,2024/08/29,NOSHOW,07-09-2024 12:00 AM
